id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM1539492_con	0	0.017952232	0	0.069013926	0.235132837	0	0.034165324	0	0.021222973	0	0.120164827	0	0.220472419	0.020487037	0	0	0	0.000757104	0	0.034563185	0	0.226068136
GSM1539493_con	0	0.006983259	0	0.059785862	0.092963013	0	0.003364867	0	0.033908815	0.044226217	0.038369991	0	0.389823198	0.053487425	0	0	0	0.005490529	0	0.03222099	0	0.239375834
GSM1539494_con	0	0.029149924	0	0.046317971	0.068224014	0.096425271	0.056847229	0	0	0	0.182088534	0	0.25530936	0.01134446	0	0	0	0	0.014059567	0	0	0.240233669
GSM1539495_con	0	0.033530579	0	0.259860659	0.002461095	0.002919357	0.01242948	0	0	0.043146322	0.136051164	0.08538096	0.284163134	0	0	0	0	0	0	0.006204723	0	0.133852528
GSM1539496_con	0	0.028948275	0	0.218389622	0.15089383	0	0.060076177	0	0.013457276	0	0.186820392	0	0.206708053	0.019179522	0	0	0	0.00259904	0	0	0	0.112927813
GSM1539497_con	1.14E-05	0.021892935	0	0.130982352	0.156336835	0	0.001348004	0	0.019265947	0	0.138222699	0.016111226	0.279036481	0.059385705	0	0	0	0.00061649	0	0.010288842	0	0.166501048
GSM1539498_con	0	0.030447577	0	0.02506113	0.1304743	0.092020734	0.015618196	0	0.027052766	0.002108455	0.046816653	0	0.391771742	0.005048665	0	0	0	0.001771553	0	0.034155438	0	0.19765279
GSM1539499_con	0	0.015872455	0	0.081507471	0.095556369	0	0	0	0.020322404	0	0.19014945	0.054397108	0.273902774	0.0296298	0	0	0	0	0	0.064613927	0	0.174048242
GSM1539500_con	0	0.012163026	0	0.308806326	0.041332623	0	0.013257105	0	0.001856643	0	0.119662464	0.033122007	0.270093132	0.0101966	0	0	0	0.002451642	0	0	0	0.187058432
GSM1539501_con	0	0.004459996	0	0.158004052	0.062977997	0	0.010822065	0	0	0	0.110408041	0.039630095	0.318414307	0.028096371	0	0	0	0.000879034	0	0.041339298	0	0.224968743
GSM1539502_con	0.007073952	0.008394592	0	0.21927906	0.153326683	0	0.028070151	0	0	0	0.131380982	0.063608037	0.24061766	0.006512611	0	0	0	0	0	0.001516368	0	0.140219903
GSM1539503_con	0.001591138	0.024713658	0	0.182928228	0.123005825	0	0.04381677	0	0.013238388	0	0.1614844	0	0.228274484	0.020433625	0	0	0	0.005638542	0	0.01342297	0	0.181451971
GSM1539504_con	0.001034232	0.039423059	0	0.199597368	0.15233067	0	0.018339329	0	0.07329499	0	0.105884832	0.030949564	0.184062157	0.015772564	0	0	0	0	0	0.000897948	0	0.178413287
GSM1539505_con	0.002365951	0.009676525	0	0.075185688	0.024023062	0.178834704	0.045789384	0	0	0.058207946	0.099849303	0.028214601	0.250144328	0.019983584	0	0	0	0.009088821	0.000854242	0	0	0.197781861
GSM1539506_con	0.001828279	0.025856582	0	0.126922995	0.130402601	0	0.013208665	0	0.040680983	0	0.122792814	0.002940443	0.248335154	0.02943851	0	0	0	0.00861022	0	0.031998288	0	0.216984466
GSM1539507_con	0.001611113	0.027658184	0	0.101487504	0	0.100551443	0.02602542	0	0	0.061180907	0.063788245	0.015186186	0.309734921	0.012088787	0	0	0	0.003735651	0.007768782	0	0	0.269182855
GSM1539508_con	0.003189681	0.012515136	0	0.272589924	0.130571449	0	0.03845376	0	0	0.028236213	0.088025639	0.024421838	0.264108697	0.009713193	0	0	0	0.008792786	0	0.010851259	0	0.108530424
GSM1539509_con	0	0.026030255	0	0.053303344	0.196256042	0	0.00911046	0	0.08091101	0	0.128188256	0.005598203	0.34828801	0.01241367	0	0	0	0.007459689	0.003486585	0	0	0.128954476
GSM1539510_con	0	0.020665267	0	0.089847073	0.172267005	0	0.001192534	0	0.061535663	0	0.105142244	0	0.219583989	0.043552141	0	0	0	0.008059512	0	0.025930343	0	0.252224229
GSM1539511_treat	0	0.022821121	0	0.118243882	0.202407516	0	0	0	0.062679639	0	0.126836322	0.013176647	0.203349578	0.035866257	0	0	0	0.006132203	0	0.028748441	0	0.179738392
GSM1539512_treat	0	0.032961867	0	0.204625896	0.225475135	0	0	0	0.024104927	0.026053288	0.039980346	0.042473842	0.263997531	0.0061897	0	0	0	0.011797488	0	0.016701233	0	0.105638746
GSM1539513_treat	0	0.017142971	0	0.08964894	0.139076089	0.067816164	0.013985142	0	0.009130434	0	0.123226131	0.011346324	0.229426528	0.015697411	0	0	0	0.003302172	0	0.033843098	0	0.246358597
GSM1539514_treat	0.008413273	0.002665797	0	0.067741808	0.176881133	0.071666762	0.005794957	0	0.000165716	0	0.161147312	0	0.274615674	0.023861623	0	0	0	0.003707497	0	0.015271177	0	0.188067271
GSM1539515_treat	0	0.026216454	0	0.178758771	0.054022071	0.022935898	0	0	0.023239925	0	0.138164892	0.021473474	0.23955518	0.028353276	0	0	0	0	0	0.026324429	0	0.24095563
GSM1539516_treat	0	0.020859017	0	0.268607414	0.030702364	0.041123932	0.029096505	0	0	0	0.13247549	0	0.282288324	0.016956163	0	0	0	0	0	0.018871094	0	0.159019698
GSM1539517_treat	0	0.036482153	0	0.068445018	0.13382768	0.076738777	0.021429721	0	0.053929701	0	0.124007949	0.049593337	0.150421787	0.00948309	0	0	0	0.000194522	0	0.028655979	0	0.246790285
GSM1539518_treat	0	0.019987148	0	0.156143823	0.175327724	0	0.016650048	0	0.015606732	0	0.11107355	0.097849103	0.208182773	0.033656525	0	0	0	0.00222259	0	0.012165708	0	0.151134278
GSM1539519_treat	0	0.022098432	0	0.037619038	0.080272845	0	0	0	0.044669382	0	0.124790917	0.072904027	0.21123995	0.022199973	0	0	0	0	0	0.082767765	0	0.301437674
GSM1539520_treat	0	0.022641223	0	0.282370108	0.081996374	0	0.012556674	0	0.001012583	0	0.127973293	0.011076556	0.225244091	0.027778627	0	0	0	0	0	0.007686587	0	0.199663884
GSM1539521_treat	0	0.03227605	0	0.176015691	0.232287274	0	0.014706351	0	0.048302729	0	0.073438251	0.044671103	0.261818671	0.009391887	0	0	0	0.00446466	0	0.004299266	0	0.098328067
GSM1539522_treat	0.004454402	0.017156784	0	0.260644257	0.019177241	0	0	0	0.030468777	0	0.16892513	0.019251114	0.294351524	0.023135083	0	0	0	0	0.003937773	0	0	0.158497915
GSM1539523_treat	0.003695894	0.001843434	0	0.199065102	0.143932749	0	0.015948692	0	0.04048163	0	0.106654592	0	0.233589472	0.059337347	0	0	0	0.009625469	0	0	0	0.18582562
GSM1539524_treat	0	0.049939563	0	0.082943272	0.124287431	0.079266937	0	0	0.052228882	0	0.110364499	0.009001773	0.212093915	0.021210313	0	0	0	0.002725423	0	0.058500782	0	0.197437211
GSM1539525_treat	0	0.033327296	0	0.099125867	0.17346911	0	0.003938782	0	0.029225467	0	0.124220877	0.006980679	0.298094208	0.01763389	0	0	0	0.000725278	0	0.011746756	0	0.201511792
GSM1539526_treat	0	0.026294944	0	0.113597973	0.195069049	0	0.019172562	0	0.02648995	0	0.111737954	0.010108552	0.196759156	0.041833531	0	0	0	0.0001382	0	0.023847895	0	0.234950235
GSM1539527_treat	0	0.035716556	0	0.110009402	0.207707467	0.010993394	0	0	0.024158245	0	0.119824787	0.042063167	0.214630742	0.028470447	0	0	0	0.003324403	0	0.022187804	0	0.180913586
GSM1539528_treat	0.000949824	0.045296127	0	0.08455323	0.134765795	0	0.003722202	0	0.041465793	0	0.233900262	0	0.206793751	0.008492408	0	0	0	0.000885375	0	0.040252549	0	0.198922683
GSM1539529_treat	0	0.038162168	0	0.038963364	0.153530197	0.025663579	0.008097872	0	0.023589378	0	0.131631593	0	0.252554901	0.022223663	0	0	0	0.001494646	0	0.046415434	0	0.257673205
GSM1539530_treat	0	0.022368855	0	0.168188509	0.104531543	0	0.018309499	0	0	0	0.102667658	0.014278315	0.241390134	0.012185354	0	0	0	0.001375686	0	0.024867741	0	0.289836707
GSM1539531_treat	0	0.027182005	0	0.315237861	0.075958316	0	0.021089309	0	0.020668973	0	0.126434188	0.041922195	0.1874289	0.02946273	0	0	0	0	0	0.01986342	0	0.134752104
GSM1539532_treat	0	0.009429369	0	0.288767177	0.062114088	0.005239718	0.033080486	0	0	0.109387511	0.087152056	0.055909995	0.255801495	0.024424176	0	0	0	0.004920517	0	0	0	0.063773412
GSM1539533_treat	0	0.029522279	0	0.125354321	0.14000466	0	0.02340328	0	0.056195766	0	0.132473086	0.007444853	0.298507488	0.016740092	0	0	0	0.002115503	0	0.019441585	0	0.148797087
GSM1539534_treat	0	0.025730548	0	0.094100047	0.146858452	0.020654838	0.024361342	0	0.066570845	0	0.124128536	0	0.281528891	0.009921759	0	0	0	0.008534458	0	0	0	0.197610282
GSM1539535_treat	0	0.012872475	0	0.195254244	0.112176184	0	0.00765915	0	0.00507261	0	0.087833275	0.042085413	0.241941255	0.009493228	0	0	0	0.002513714	0	0.040148958	0	0.242949494
GSM1539536_treat	0	0.040373462	0	0.163962027	0.048879268	0	0.007178177	0	0.027696168	0	0.162911111	0	0.243337183	0.033184999	0	0	0	0	0	0.008356562	0	0.264121043
GSM1539537_treat	0	0.019722278	0	0.080940907	0.200062558	0	0.020538804	0	0.02509346	0	0.074382634	0.024048932	0.282691204	0.0161732	0	0	0	0.001800674	0	0.043355645	0	0.211189703
GSM1539538_treat	0	0.037706425	0	0.186541527	0.158401707	0	0.032449348	0	0.030159201	0	0.074934224	0.047877286	0.155613445	0.033060747	0	0	0	9.18E-05	0	0.038653452	0	0.204510848
GSM1539539_treat	0	0.032084523	0	0.075456466	0.149555299	0	0	0	0.034527458	0	0.10665202	0	0.338046055	0.053872026	0	0	0	0.009549755	0	0.026911641	0	0.173344756
GSM1539540_treat	0	0.040772286	0	0.138410602	0.045039258	0.05499567	0	0	0.007122003	0	0.132490765	0.058753126	0.309262076	0.021075243	0	0	0	0.000897342	0.006785959	0	0	0.18439567
GSM1539541_treat	0	0.029800937	0	0.108895399	0.049459832	0.012880118	0.003952205	0	0.049594408	0	0.095690669	0.029506808	0.236378995	0.008594949	0	0	0	0.00404895	0	0.021489599	0	0.349707129
GSM1539542_treat	0.000544084	0.022062488	0	0.274866755	0.053452199	0	0.012840627	0	0.019365494	0	0.115968658	0.056468205	0.168247933	0.045906216	0	0	0	0.006139033	0	0.00826877	0	0.215869539
GSM1539543_treat	0	0.021107328	0	0.129350826	0.163001784	0.012193042	0.026600537	0	0.019320234	0	0.231958281	0	0.220748849	0.024750808	0	0	0	0.00196989	0	0.020933109	0	0.128065311
GSM1539544_treat	0	0.003389997	0	0.008751221	0.142573504	0.184484526	0.024543951	0	0	0.061344059	0.065831397	0.000887616	0.344241732	0.020865318	0	0	0	0.009312888	0.002895485	0	0	0.130878303
GSM1539545_treat	0	0.032393216	0	0.081718892	0.097641086	0	0	0	0.032358454	0	0.144594188	0.027391928	0.32999413	0.018252812	0	0	0	0.004128675	0.003783646	0	0	0.227742974
GSM1539546_treat	0	0.019276923	0	0.119780829	0.165927123	0	0.002895136	0	0.006693661	0	0.110884953	0.029605865	0.248198437	0.032660946	0	0	0	0.001082496	0	0.031174025	0	0.231819607
GSM1539547_treat	0	0.068241078	0	0.109036722	0.05297462	0	0	0	0.076365889	0	0.130717173	0	0.218048835	0.025751018	0	0	0	0.000586632	0	0.002805522	0	0.315472511
GSM1539548_treat	0	0.024407022	0	0.096142136	0.086907002	0	0.019366955	0	0.019664331	0	0.232554946	0.006640979	0.224731364	0.01105681	0	0	0	0	0.003030612	0	0	0.275497843
GSM1539549_treat	0	0.042358165	0	0.168557879	0.155320502	0	0.059445082	0	0.017324944	0	0.12416933	0.01078648	0.287022692	0.032411072	0	0	0	0.026980504	0	0.018501421	0	0.05712193
GSM1539550_treat	0	0.023812639	0	0.139672678	0.178203562	0.050871138	0.016505218	0	1.42E-05	0	0.208719543	0	0.166393434	0.016486709	0	0	0	0	0	0.019262238	0	0.18005869
GSM1539551_treat	0	0.066192296	0	0.045975118	0.148634756	0	0	0	0.134202928	0	0.142557145	0	0.255937539	0.042808475	0	0	0	0.019650959	0	0	0	0.144040785
GSM1539552_con	0	0.031164156	0	0.098225129	0.143648819	0.064111423	0	0	0.060241029	0	0.086847164	0	0.207366352	0.019190222	0	0.005962293	0	0.014974156	0	0.021904983	0	0.246364273
GSM1539553_con	0	0.018741491	0	0.109062516	0.167445118	0	0.024210948	0	0.030325274	0	0.107645307	0.004246926	0.347338341	0.02595624	0	0	0	0.005653623	0	0.004272092	0	0.155102125
GSM1539554_treat	0	0.016554644	0	0.286570798	0	0.013064816	0.020609389	0	0	0	0.19645156	0.03173065	0.214488817	0.012279745	0	0	0	0.002619155	0	0.019427212	0	0.186203213
GSM1539555_con	0	0.022022918	0	0.317239271	0.058019962	0.050623182	0.028903823	0	0	0.045136354	0	0.067638944	0.220812955	0.015048573	0	0	0	0.001438119	0	0	0	0.173115899
GSM1539556_treat	0	0.039373301	0	0.134228633	0.087443273	0	0.000363651	0	0.018672534	0	0.09105565	0.001653496	0.242372536	0.019935374	0	0	0	0.011190242	0	0.021349984	0	0.332361325
GSM1539557_treat	0	0.032990093	0	0.131032229	0.163287905	0	0.01570901	0	0.054360874	0	0.15410207	0	0.190316779	0.032243588	0	0	0	0.00311055	0	0.012586912	0	0.210259991
GSM1539558_treat	0.010259295	0.013552868	0	0.124401374	0.103330275	0	0.027359006	0	0.009264188	0	0.320997735	0.04594206	0.195166585	0.021538664	0	0	0	0	0	0	0	0.12818795
GSM1539559_treat	0	0.016624989	0	0.077355638	0.153737456	0.034132004	0.000857703	0	0.036392224	0	0.150107223	0.001234944	0.259880803	0.015899121	0	0	0	0.000627896	0	0.032729672	0	0.220420328
GSM1539560_treat	0	0.023010056	0	0.132222878	0.207155881	0.077254265	0.029889561	0	0	0	0.123012924	0	0.268311087	0.015287457	0	0.002778006	0	0	0	0	0	0.121077885
GSM1539561_treat	0.002154997	0.011429908	0	0.054058489	0.036764881	0.028351961	0.011604626	0	0.000949653	0.017428572	0.110326648	0.075427749	0.345595485	0.040149407	0	0	0	0.012280649	0	0.039322844	0	0.214154129
GSM1539562_treat	0	0.037088879	0	0.193463824	0.123169473	0	0	0	0.073965891	0	0.100655128	0.031114905	0.198617466	0.04564827	0	0	0	0.007383743	0	0.03912829	0	0.149764131
GSM1539563_treat	0	0.0155695	0	0.089476713	0.125922226	0	0.012610791	0	0.029666954	0	0.087444256	0.056719225	0.255317008	0.022583868	0	0	0	0.004842273	0	0	0	0.299847184
GSM1539564_treat	0.010245472	0.04871708	0	0.27430092	0.110584757	0	0.019457686	0	0.037306912	0	0.100461055	0	0.213758403	0.020517609	0	0	0	0.004215795	0	0	0	0.160434311
GSM1539565_treat	0	0.003611807	0	0.110672116	0.151872152	0	0.001792519	0	0.062908693	0	0.091349022	0	0.321227692	0.058359155	0	0	0	0.008822819	0	0	0	0.189384025
GSM1539566_treat	0	0.038846804	0	0.163612164	0.044199411	0.027383283	0.02243683	0	0.01147137	0	0.131968243	0	0.244702979	0.015030261	0	0	0	0.007049564	0	0.012024337	0	0.281274755
GSM1539567_treat	0	0.02602955	0	0.020787474	0.240179436	0	0	0	0.094370629	0	0.107542912	0.039503625	0.191720565	0.017099488	0	0	0	0.002532312	0	0.037706921	0	0.222527089
GSM1539568_treat	0	0.041761229	0	0.116904559	0.095449801	0.072987217	0.035265744	0	0	0.053713583	0.040785348	0.016457193	0.267528	0.007608761	0	0	0	0.003882305	0.005837742	0	0	0.241818518
GSM1539569_con	0	0.014348642	0	0.145274122	0.09367636	0.110803252	0.03359645	0	0	0.061910614	0.196977891	0.022140921	0.228696169	0.008803692	0	0	0	0.013647554	0	0.002563314	0	0.06756102
GSM1539570_treat	0.00182557	0.039718288	0	0.186487002	0.141798567	0	0.000120396	0	0.004636216	0	0.145967691	0	0.216923082	0.012804301	0	0	0	0.001031758	0	0.022580793	0	0.226106335
GSM1539571_treat	0	0.004491811	0	0.21848076	0.006430617	0	0.001144998	0	0	0.044356426	0	0.118163109	0.311126676	0.018720426	0	0	0	0.004879014	0	0.051343456	0	0.220862707
GSM1539572_treat	0.000390565	0.034791165	0	0.101429897	0.206910021	0	0.046521728	0	0.010251225	0	0.174762	0	0.191092841	0.00998892	0	0	0	0.000284087	0	0.00743538	0	0.216142171
GSM1539573_con	0	0.01382712	0	0.176549975	0.094335613	0	0.005319532	0	0.015025668	0	0.20072052	0.03432965	0.247103382	0.026305264	0	0	0	0.000132672	0	0.023690532	0	0.162660072
GSM1539574_treat	0	0.020176986	0	0.080895433	0.074738455	0	0	0	0.032842801	0	0.178873243	0.016871744	0.305082932	0.077596438	0	0	0	0	0	0	0	0.212921966
GSM1539575_treat	0	0.020087135	0	0.197355506	0.216077225	0	0.014036973	0	0.066763777	0	0.051179266	0.026003795	0.186449971	0.046785815	0	0	0	0.00857312	0	0.010986944	0	0.155700474
GSM1539576_treat	0	0.025330275	0	0.065901514	0.119708309	0	0.011679303	0	0.044915604	0	0.112884972	0	0.34199705	0.055771682	0	0	0	0.010079348	0	0.016951563	0	0.19478038
GSM1539577_treat	0	0.035619921	0	0.106286492	0.181930235	0.010573471	0	0	0.035534514	0	0.083143183	0.05265227	0.300430348	0.025009855	0	0	0	0.001061453	0	0.005148655	0	0.162609604
GSM1539578_con	0	0.012402353	0	0.062264297	0.070145887	0.052861128	0.008884271	0	0	0	0.126474021	0	0.328699653	0.010284287	0	0	0	0.000762142	0.009539083	0	0	0.317682878
GSM1539579_treat	0	0.021120105	0	0.173363649	0.129496189	0	0	0	0.054579393	0	0.06155043	0.052631208	0.247401404	0.03533572	0	0	0	0.006785861	0	0.056457436	0	0.161278604
GSM1539580_con	0.007778131	0.022123403	0	0.159536209	0.136329251	0	0.022969482	0	0.000718143	0	0.198423932	0.005625101	0.234943755	0.036620731	0	0	0	0	0	0.014885434	0	0.160046427
GSM1539581_treat	0	0.009131376	0	0.193127525	0.124297876	0	0	0	0.027205043	0	0.171909509	0.01668311	0.253545017	0.021784954	0	0	0	0.002727861	0	0	0	0.179587729
GSM1539582_treat	0	0.026195656	0	0.075958361	0.122101341	0	0.030061188	0	0.046766404	0	0.134721389	0.016950553	0.228280815	0.038267295	0	0	0	0.005107951	0	0	0	0.275589047
GSM1539583_treat	0	0.03754399	0	0.086541674	0.187836599	0	0	0	0.024229765	0	0.131777764	0.02443555	0.358431494	0.013186744	0	0	0	0.005466699	0	0.000269276	0	0.130280444
GSM1539584_treat	0	0.028639347	0	0.112571566	0.08866167	0.062884575	0.004923172	0	0.020143809	0	0.122430509	0.043578551	0.261616685	0.019963542	0	0	0	0	0	0.00209717	0	0.232489403
GSM1539585_con	0	0.028499618	0	0.189552242	0.069728805	0.100053811	0	0	0	0.015212832	0.120822338	0.008853748	0.25530033	0.012694008	0	0	0	0.001997915	0	0.009092917	0	0.188191437
GSM1539586_treat	0.001922878	0.022834753	0	0.153435323	0.106784487	0.002124447	0.001629783	0	0.026898818	0	0.120561981	0.010988453	0.319466981	0.012202658	0	0	0	0.002259699	0	0.00445082	0	0.21443892
GSM1539587_treat	0	0.031498482	0	0.104301635	0.139735928	0	0.00614076	0	0.111057751	0	0.144379486	0.018874321	0.280631382	0.041008737	0	0	0	0.01065273	0	0	0	0.111718787
GSM1539588_con	0	0.028927477	0	0.141028539	0.171084883	0	0	0	0.086759625	0	0.064669147	0.032841941	0.233215817	0.019342716	0	0	0	0.004692426	0	0	0	0.217432456
GSM1539589_treat	0	0.006993439	0	0.143942904	0.032989017	0.022777962	0.010417369	0	0.005227473	0	0.187185346	0	0.233588313	0.030401048	0	0	0	0.002503491	0	0.048368404	0	0.275605235
GSM1539590_treat	0	0.035155964	0	0.159742501	0.173054227	0	0	0	0.0757258	0	0.087596464	0.053373636	0.259111464	0.042408112	0	0	0	0	0	0.01283393	0	0.100997901
GSM1539591_treat	0	0.022163937	0	0.282762699	0.020527635	0	0.006665259	0	0.005421012	0	0.12156629	0.01432821	0.272998016	0.037363031	0	0	0	0.001121274	0	0.040958296	0	0.174124342
GSM1539592_treat	0	0.026434057	0	0.123624484	0.116848563	0	0.009831596	0	0.018915593	0	0.193057671	0.019259271	0.338863515	0.011913631	0	0	0	0.001854078	0	0.014017687	0	0.125379856
GSM1539593_treat	0	0.030493337	0	0.112100382	0.129493419	0	0.002723088	0	0.045502593	0	0.183072015	0.080450221	0.216227903	0.012417967	0	0	0	0.001823782	0	0.010680705	0	0.175014587
GSM1539594_treat	0	0.051930166	0	0.148753638	0.188746882	0	0.000848723	0	0.037423564	0.007408351	0.053562964	0.028786403	0.218173689	0.04515161	0	0	0	0.006162699	0	0.002439808	0	0.210611502
GSM1539595_con	0	0.006217883	0	0.024774045	0.110429411	0.122657639	0.002763629	0	0	0.113600533	0.047979491	0.110566615	0.344869251	0.002966969	0	0	0	0.003437167	0	0.00558943	0	0.104147938
GSM1539596_con	0.000972939	0.042806625	0	0.066127616	0.190359565	0.078457488	0.003138544	0	0.024187891	0	0.040657448	0.027254312	0.256715588	0.025464255	0	0	0	0.008055779	0	0.004496949	0	0.231305003
GSM1539597_con	0	0	0	0.296830899	0.051163203	0.043126885	0.053319727	0	0	0	0.193686504	0.041249784	0.185792899	0.03682789	0	0	0	0	0	0	0	0.098002209
GSM1539598_treat	0	0.032854351	0	0.099399142	0.138161066	0.072122323	0.000994783	0	0.047829046	0.037717332	0.068688767	0.029806688	0.275669107	0.005540929	0	0	0	0.006093239	0	0	0	0.185123227
GSM1539599_treat	0	0.02105007	0	0.197464372	0.047651436	0	0	0	0.018167251	0	0.095758547	0.019781273	0.287575703	0.034401469	0	0	0	0.000721345	0	0.035646301	0	0.241782233
GSM1539600_con	0	0.03740478	0	0.182786582	0.076766431	0	0.020710368	0	0.004923278	0	0.119861862	0.035439122	0.254578867	0.032485896	0	0	0	0.00656795	0	0	0	0.228474863
GSM1539601_con	0	0.017507036	0	0.047762421	0.095511176	0.018720149	0	0	0.023193961	0	0.198820452	0	0.378079731	0.034564928	0	0	0	0	0	0.02486401	0	0.160976137
GSM1539602_treat	0.000370751	0.018980385	0	0.052414096	0.080131199	0.056140837	0.027462423	0	0.016435376	0	0.08550974	0.044382884	0.293304899	0.027614224	0	0	0	0.009245305	0	0.015181947	0	0.272825934
GSM1539603_con	0	0.025966851	0	0.125334266	0.096545372	0.003739623	0.014533208	0	0	0.049669147	0.094813403	0.005642294	0.320283762	0.009889007	0	0	0	0.001792909	0	0.027756752	0	0.224033407
GSM1539604_treat	0.000682467	0.020004019	0	0.098769322	0.174210297	0.16277755	0	0	0	0	0.108449972	0.004173169	0.231272868	0.020392506	0	0	0	0.006437912	0.001667887	0	0	0.17116203
GSM1539605_con	0	0.040803697	0	0.150281814	0.161843803	0	0	0	0.058880863	0	0.141724548	0.044642634	0.2647248	0.021295897	0	0	0	0.003915693	0	0.009480941	0	0.102405308
GSM1539606_treat	0	0.01515165	0	0.06623127	0.030687377	0.050133474	0	0	0	0	0.095258098	0.02184801	0.339209762	0.022824745	0	0	0	0.001798444	0	0.012169394	0	0.344687776
GSM1539607_con	0.001840968	0.051553604	0	0.293720974	0.059379074	0	0	0	0.065048013	0	0.040462695	0.04856811	0.199585095	0.025407483	0	0	0	0.001919994	0	0.030447664	0	0.182066327
GSM1539608_treat	0	0.005711984	0	0.142827623	0.047185682	0.008572528	0.032611658	0	0	0	0.170762325	0	0.30037873	0.012002746	0	0	0	0	0.002697961	0	0	0.277248762
GSM1539609_treat	0.001853955	0.007797395	0	0.102792415	0.146490148	0	0.013710524	0	0.030826354	0	0.176678362	0	0.209577548	0.035458762	0	0	0	0.013951772	0	0.01816282	0	0.242699945
GSM1539610_treat	0	0.035068188	0	0.117426804	0.147862815	0	0.002625928	0	0.007489736	0	0.160064201	0.048709519	0.269099214	0.010447914	0	0	0	0.002150661	0	0.016071863	0	0.182983157
GSM1539611_treat	0	0.028324205	0	0.070619786	0.156652215	0	0.009485254	0	0.021308718	0	0.109718758	0.001527345	0.328027561	0.052726897	0	0	0	0.001449813	0	0.006808572	0	0.213350877
GSM1539612_treat	0	0.017480713	0	0.103131855	0.218631356	0	0.013546922	0	0.029980529	0	0.154867774	0.00407566	0.173625795	0.019303222	0	0	0	0	0	0.047657271	0	0.217698903
GSM1539613_treat	0.002324723	0.005734679	0	0.395502448	0.063117386	0	0.018519621	0	0	0.081108014	0.022075833	0.048532006	0.271201058	0.009390806	0	0	0	0.001112211	0	0.002357347	0	0.079023866
GSM1539614_treat	0.002747361	0.016803137	0	0.153644263	0.216103212	0	0.022389213	0	0.016593571	0	0.138691498	0.048170236	0.222154224	0.034955354	0	0	0	0.003520238	0	0.000755277	0	0.123472416
GSM1539615_con	0	0.004986088	0	0.147219485	0.071556059	0	0	0	0.046672561	0	0.092398487	0.041030366	0.279272632	0.049038789	0	0	0	0.00128565	0	0.035475623	0	0.231064259
GSM1539616_treat	0	0.028535355	0	0.17517046	0.166445558	0.025757297	0	0	0.02785274	0	0.140346349	0.070106831	0.243715403	0.033237944	0	0	0	0.000468365	0	0	0	0.088363699
GSM1539617_con	0	0.027047655	0	0.14543157	0.132902787	0	0	0	0.041390975	0	0.138314766	0.073792181	0.23061999	0.021949283	0	0	0	0.001077923	0	0.021813555	0	0.165659315
GSM1539618_treat	0.004629823	0.0111385	0	0.311407001	0.011273609	0.007710087	0.0165988	0	0	0.056636341	0.027024509	0.104834515	0.20419308	0.025130778	0	0.007884424	0	0.010831222	0	0.006522837	0	0.194184476
GSM1539619_treat	0	0.010760237	0	0.193091891	0.044345218	0	0.008835078	0	0.004527967	0	0.219327902	0.021701254	0.247248468	0.028794012	0	0	0	0	0	0.021835659	0	0.199532312
GSM1539620_treat	0	0.018739965	0	0.096004511	0.092863862	0	0.034017151	0	0.011098208	0	0.18752267	0	0.328329635	0.008364385	0	0	0	0.004322569	0	0.021942444	0	0.196794601
GSM1539621_con	0	0.036059276	0	0.027537472	0.161259633	0.010213733	0.010472144	0	0.02558944	0	0.102328589	0.001800354	0.340326365	0.035002959	0	0	0	0.007728376	0	0.021116124	0	0.220565536
GSM1539622_treat	0	0.037178576	0	0.2060832	0.060261152	0.022240849	0.0300793	0	0.001998351	0	0.070442312	0.044373212	0.283640104	0.011496534	0	0	0	0.003758804	0	0.007508652	0	0.220938955
GSM1539623_treat	0	0.022340395	0	0.161961176	0.124854272	0	0.015337791	0	0.014597312	0	0.115467699	0.019149706	0.284068262	0.037202805	0	0	0	0.00316657	0	0.017629453	0	0.18422456
GSM1539624_treat	0	0.006649885	0	0.072614371	0.135348081	0	0.019937553	0	0	0	0.0834706	0	0.357994141	0.026360525	0	0	0	0.003733991	0	0.037991564	0	0.255899287
GSM1539625_treat	0	0.033414289	0	0.145452621	0.13678589	0	0.023334786	0	0.004581163	0	0.175376598	0	0.301319602	0.022156207	0	0	0	0.003568911	0	0.026837581	0	0.127172351
GSM1539626_treat	0	0.044923989	0	0.129687201	0.175522462	0	0.015964104	0	0.044603083	0	0.125623715	0.01360444	0.226350037	0.044319284	0	0	0	0.009402412	0	0.011760208	0	0.158239065
GSM1539627_treat	0	0.023376222	0	0.120520871	0.169034776	0	0.024598683	0	0.02557395	0	0.188449192	0.002960229	0.289813968	0.04592676	0	0	0	0	0	0.018207468	0	0.091537881
GSM1539628_treat	0.004213558	0.06256045	0	0.093955784	0.177629245	0	0.014883119	0	0.050232287	0.007016153	0.14477043	0	0.244967107	0.037060493	0	0	0	0.008889252	0	0.017001791	0	0.136820332
